user_id,registered_dttm,male_flag,moscow_flag,age
73515,2023-06-03 21:47:26,1,1,25
95412,2023-06-03 22:57:32,1,1,33
23683,2023-06-04 00:44:44,1,0,27
3828,2023-06-04 02:19:13,0,1,30
20045,2023-06-04 02:44:29,1,1,26
68505,2023-06-04 03:14:05,1,0,35
52703,2023-06-04 03:35:17,1,0,41
95231,2023-06-04 03:58:36,1,0,28
38409,2023-06-04 04:51:02,1,1,38
38895,2023-06-04 08:34:35,1,1,31
84003,2023-06-04 09:35:05,1,1,32
25777,2023-06-04 11:46:02,1,0,32
71997,2023-06-04 11:59:01,1,1,30
56569,2023-06-04 12:21:04,0,0,24
36568,2023-06-04 13:02:18,0,1,23
51437,2023-06-04 13:32:09,0,0,35
2373,2023-06-04 15:49:41,1,0,25
46653,2023-06-04 16:30:10,1,1,22
93189,2023-06-04 16:57:39,1,0,35
10208,2023-06-04 17:22:39,0,0,42
97515,2023-06-04 19:15:04,0,1,23
8824,2023-06-04 20:22:08,1,0,25
38542,2023-06-04 20:39:16,1,0,29
11812,2023-06-04 21:15:30,1,0,31
93626,2023-06-04 22:46:01,1,0,28
44843,2023-06-05 01:53:05,0,1,31
4482,2023-06-05 02:38:13,0,0,31
75061,2023-06-05 02:40:27,1,1,26
20902,2023-06-05 08:19:26,0,1,25
77116,2023-06-05 08:39:14,0,0,30
91405,2023-06-05 10:05:40,1,0,28
48420,2023-06-05 10:27:12,0,0,31
95953,2023-06-05 11:46:50,1,0,21
27180,2023-06-05 12:24:11,1,1,25
42971,2023-06-05 12:44:31,0,0,42
84069,2023-06-05 12:49:42,0,1,28
77884,2023-06-05 12:57:10,1,1,41
81672,2023-06-05 13:02:06,0,0,25
29919,2023-06-05 13:44:57,1,0,25
48399,2023-06-05 15:18:54,0,1,37
17257,2023-06-05 15:19:44,1,0,23
96586,2023-06-05 15:49:47,1,1,26
55198,2023-06-05 15:54:30,1,1,33
62560,2023-06-05 16:52:31,1,1,34
59993,2023-06-05 17:06:51,1,0,33
14869,2023-06-05 18:57:03,1,0,37
82111,2023-06-05 21:28:33,0,0,27
59492,2023-06-05 22:23:03,1,0,24
36685,2023-06-05 22:35:30,1,0,27
26109,2023-06-06 00:30:49,0,0,31
60921,2023-06-06 01:34:32,1,0,31
16418,2023-06-06 02:19:48,0,0,31
12193,2023-06-06 06:51:18,0,0,24
67777,2023-06-06 08:42:06,0,1,18
10473,2023-06-06 09:14:03,1,0,32
11001,2023-06-06 10:39:58,1,1,27
34425,2023-06-06 11:29:25,1,0,35
89345,2023-06-06 11:45:32,1,1,23
24951,2023-06-06 11:53:15,0,0,34
64157,2023-06-06 13:25:09,1,0,26
60166,2023-06-06 13:39:03,0,1,23
79791,2023-06-06 14:26:43,1,0,22
20422,2023-06-06 16:19:31,1,0,32
30932,2023-06-06 17:47:37,1,1,28
15275,2023-06-06 18:13:19,1,0,38
17068,2023-06-06 18:27:39,0,0,23
29831,2023-06-06 20:04:46,1,1,24
74932,2023-06-06 23:01:06,1,0,22
67928,2023-06-07 06:09:16,1,0,24
97328,2023-06-07 11:07:27,1,1,36
2521,2023-06-07 13:37:56,1,0,23
3973,2023-06-07 13:58:05,1,0,37
3815,2023-06-07 14:09:18,1,0,18
66214,2023-06-07 14:43:44,1,1,31
56616,2023-06-07 16:15:15,1,0,27
16153,2023-06-07 17:14:56,0,1,28
15963,2023-06-07 17:34:53,1,0,33
12453,2023-06-07 18:16:42,1,1,31
33038,2023-06-07 18:30:52,0,1,23
68984,2023-06-07 18:57:08,1,1,25
3328,2023-06-07 20:07:56,0,1,25
57275,2023-06-07 21:18:59,0,1,22
46074,2023-06-07 21:39:53,1,1,30
15650,2023-06-07 22:27:38,1,1,37
26105,2023-06-08 00:10:18,0,1,36
82170,2023-06-08 00:31:58,0,0,20
17379,2023-06-08 03:42:31,1,1,28
54414,2023-06-08 04:48:32,1,1,26
77646,2023-06-08 10:08:00,1,0,31
34131,2023-06-08 10:12:04,0,1,32
27400,2023-06-08 11:00:19,1,1,31
55085,2023-06-08 11:09:54,1,0,34
69966,2023-06-08 12:02:17,1,0,26
52769,2023-06-08 12:24:41,1,1,34
25938,2023-06-08 12:44:14,0,1,30
66234,2023-06-08 12:59:34,0,1,22
56607,2023-06-08 13:09:07,1,0,31
7573,2023-06-08 13:47:43,1,1,22
51889,2023-06-08 15:24:18,1,1,33
18952,2023-06-08 16:12:32,0,0,32
98633,2023-06-08 18:32:13,1,1,18
47176,2023-06-08 18:45:29,1,1,37
65412,2023-06-08 19:04:11,1,1,18
39889,2023-06-08 20:02:59,0,0,29
97176,2023-06-08 22:00:41,0,1,22
35640,2023-06-08 22:02:18,0,0,31
27892,2023-06-08 22:43:06,1,0,27
12038,2023-06-08 23:37:11,0,0,31
51809,2023-06-08 23:45:52,0,0,41
29784,2023-06-09 00:00:27,1,0,37
616,2023-06-09 00:59:27,1,0,34
3048,2023-06-09 01:19:43,0,0,26
35049,2023-06-09 01:49:53,1,0,37
38944,2023-06-09 04:00:13,0,1,39
96006,2023-06-09 04:15:15,1,0,48
33893,2023-06-09 08:26:11,0,0,31
88104,2023-06-09 09:16:42,1,1,37
59152,2023-06-09 11:24:05,0,0,32
89948,2023-06-09 12:20:23,1,1,31
36533,2023-06-09 16:51:14,0,0,27
80956,2023-06-09 17:31:08,0,0,37
92802,2023-06-09 17:35:42,1,0,41
16655,2023-06-09 18:38:33,1,1,33
54230,2023-06-09 20:54:49,0,1,24
19397,2023-06-09 20:58:11,1,0,36
15229,2023-06-09 21:09:47,1,0,32
32375,2023-06-09 22:23:42,0,0,29
32648,2023-06-09 23:47:14,0,1,22
73439,2023-06-10 00:15:13,1,0,35
6208,2023-06-10 02:59:32,1,0,41
30239,2023-06-10 03:15:02,1,1,33
19260,2023-06-10 03:58:41,0,0,29
209,2023-06-10 05:23:08,0,1,32
29613,2023-06-10 08:22:51,1,0,30
68141,2023-06-10 12:03:35,1,1,34
69904,2023-06-10 12:14:45,1,0,35
42778,2023-06-10 12:18:48,1,0,33
8336,2023-06-10 15:32:35,1,0,25
38241,2023-06-10 16:57:56,0,0,24
54347,2023-06-10 18:33:33,1,0,27
13738,2023-06-10 18:43:00,1,0,33
89532,2023-06-10 19:06:50,1,0,32
54481,2023-06-10 20:40:39,1,0,31
92979,2023-06-10 20:47:12,0,0,32
17355,2023-06-10 22:57:56,1,1,27
28061,2023-06-11 02:27:44,1,0,32
51484,2023-06-11 02:34:18,1,0,30
90100,2023-06-11 03:43:58,1,0,27
7822,2023-06-11 05:25:56,0,1,20
557,2023-06-11 07:22:34,0,1,27
96450,2023-06-11 08:24:08,0,1,38
77878,2023-06-11 08:55:11,0,1,37
54299,2023-06-11 09:29:47,1,0,29
72971,2023-06-11 10:52:29,1,1,25
9287,2023-06-11 11:21:12,0,0,24
46604,2023-06-11 13:28:58,0,1,26
74199,2023-06-11 14:43:38,1,0,30
59381,2023-06-11 16:25:08,1,0,31
27770,2023-06-11 16:58:12,1,1,26
91717,2023-06-11 17:02:08,1,0,20
89935,2023-06-11 17:28:42,0,0,34
76892,2023-06-11 18:27:24,0,0,28
53945,2023-06-11 22:49:15,1,0,25
14295,2023-06-11 23:25:31,0,0,37
13311,2023-06-12 01:44:59,0,0,37
19109,2023-06-12 03:53:36,0,0,27
60210,2023-06-12 08:23:46,1,0,30
2433,2023-06-12 08:43:45,1,0,29
42402,2023-06-12 09:35:50,1,0,18
66496,2023-06-12 10:02:35,1,0,19
38880,2023-06-12 14:25:40,0,1,18
94627,2023-06-12 15:25:30,1,1,27
29017,2023-06-12 15:37:15,0,0,22
57447,2023-06-12 17:13:36,0,0,26
23517,2023-06-12 17:48:43,1,1,19
26794,2023-06-12 17:59:14,0,1,29
19420,2023-06-12 18:50:00,1,0,31
34354,2023-06-12 19:49:27,1,1,32
89133,2023-06-12 20:04:03,1,0,40
35804,2023-06-13 01:47:58,0,1,34
98679,2023-06-13 02:55:11,1,0,24
25949,2023-06-13 03:04:04,0,1,23
91510,2023-06-13 08:20:40,1,0,31
65286,2023-06-13 11:14:35,1,1,30
11419,2023-06-13 12:56:58,0,1,31
66017,2023-06-13 13:58:28,1,1,29
61629,2023-06-13 14:21:11,1,1,35
81243,2023-06-13 15:51:27,1,0,30
81231,2023-06-13 18:16:17,1,0,41
29084,2023-06-13 19:22:47,0,0,30
50207,2023-06-13 21:01:40,1,0,26
57397,2023-06-13 21:18:44,1,0,24
18120,2023-06-13 23:48:32,1,0,24
47767,2023-06-14 00:11:20,0,1,21
76600,2023-06-14 00:39:39,1,1,33
7045,2023-06-14 00:48:51,0,1,26
11489,2023-06-14 01:10:41,0,0,38
73091,2023-06-14 04:13:07,0,1,23
71662,2023-06-14 06:25:44,0,1,31
46802,2023-06-14 09:06:50,1,0,29
78175,2023-06-14 09:12:47,1,1,32
14838,2023-06-14 10:23:32,0,1,36
73787,2023-06-14 11:17:17,1,1,27
918,2023-06-14 12:08:59,1,0,28
8751,2023-06-14 12:20:32,1,1,26
85789,2023-06-14 12:27:36,0,0,18
15401,2023-06-14 15:37:29,1,0,24
3408,2023-06-14 16:56:47,1,0,33
64558,2023-06-14 17:33:30,0,0,26
82674,2023-06-14 17:57:02,0,0,31
41926,2023-06-14 19:26:29,1,0,33
37165,2023-06-14 19:38:43,1,1,26
87877,2023-06-14 21:54:13,1,0,40
87145,2023-06-14 23:02:31,1,0,27
13721,2023-06-14 23:49:46,1,0,37
70402,2023-06-14 23:52:47,1,1,18
28447,2023-06-15 01:40:25,1,0,25
6558,2023-06-15 02:24:34,0,0,28
22346,2023-06-15 04:01:27,0,0,18
36913,2023-06-15 08:03:35,0,0,27
42715,2023-06-15 09:04:52,1,1,29
34382,2023-06-15 09:28:09,0,0,37
5755,2023-06-15 09:37:05,1,1,42
75798,2023-06-15 10:19:02,0,1,32
97695,2023-06-15 11:02:36,1,1,36
87529,2023-06-15 13:20:52,0,1,19
64230,2023-06-15 13:23:32,0,1,35
38036,2023-06-15 14:05:26,1,0,32
33873,2023-06-15 16:21:49,0,0,31
10916,2023-06-15 20:45:18,0,0,28
74175,2023-06-15 23:41:37,1,0,32
48519,2023-06-16 02:07:38,1,0,30
66236,2023-06-16 02:45:01,1,0,33
19915,2023-06-16 06:13:44,0,1,22
27982,2023-06-16 06:57:08,1,0,23
63183,2023-06-16 08:17:28,1,0,27
70263,2023-06-16 09:54:51,1,0,28
12603,2023-06-16 10:32:04,0,0,27
2121,2023-06-16 10:36:28,1,0,36
47798,2023-06-16 12:27:30,1,0,26
65180,2023-06-16 12:57:58,0,1,39
70115,2023-06-16 14:41:40,0,0,30
68611,2023-06-16 15:22:27,1,0,34
64183,2023-06-16 16:26:53,1,0,30
75360,2023-06-16 16:42:45,1,0,33
60167,2023-06-16 20:33:54,0,0,25
57596,2023-06-16 20:44:22,1,0,27
67933,2023-06-16 20:47:44,0,1,29
36858,2023-06-16 21:08:46,1,0,36
5763,2023-06-16 21:22:56,0,1,30
21203,2023-06-16 22:00:14,1,0,28
92533,2023-06-16 23:16:36,1,0,35
45426,2023-06-17 01:46:21,0,1,30
14547,2023-06-17 05:02:08,1,0,31
20623,2023-06-17 06:04:26,1,0,24
19947,2023-06-17 06:37:33,0,0,32
37924,2023-06-17 07:19:09,1,1,28
71139,2023-06-17 08:21:25,0,0,30
30578,2023-06-17 09:51:09,1,0,33
46478,2023-06-17 10:14:29,0,1,34
76807,2023-06-17 13:06:04,0,0,39
44268,2023-06-17 13:09:12,1,0,39
15479,2023-06-17 15:46:52,0,1,22
31182,2023-06-17 15:50:45,0,1,29
73304,2023-06-17 19:00:06,1,0,32
82364,2023-06-17 19:13:13,1,0,33
31422,2023-06-17 20:26:54,1,1,21
85144,2023-06-17 21:52:03,0,0,30
31430,2023-06-17 21:56:45,1,1,42
18283,2023-06-17 23:44:22,0,0,25
63918,2023-06-18 01:19:28,1,1,34
18870,2023-06-18 01:21:01,1,0,34
72134,2023-06-18 03:55:41,0,0,36
89958,2023-06-18 04:25:51,1,1,36
1990,2023-06-18 06:37:07,0,0,31
77716,2023-06-18 07:14:32,1,0,18
58867,2023-06-18 10:01:09,0,0,39
38277,2023-06-18 10:19:29,0,1,24
92332,2023-06-18 10:56:59,1,0,32
97682,2023-06-18 11:12:04,1,1,36
16560,2023-06-18 12:16:55,1,1,27
32286,2023-06-18 12:50:03,1,0,37
58694,2023-06-18 13:32:45,1,0,31
26690,2023-06-18 14:01:35,0,0,25
10007,2023-06-18 14:37:16,0,1,25
54759,2023-06-18 14:50:23,1,0,31
18218,2023-06-18 15:16:29,0,0,29
48788,2023-06-18 20:25:20,0,0,34
7349,2023-06-18 21:45:09,1,0,31
65141,2023-06-18 22:16:45,0,1,32
37082,2023-06-18 22:38:31,0,0,27
36910,2023-06-18 22:40:53,0,0,35
29081,2023-06-18 22:55:32,1,1,36
89736,2023-06-19 01:52:57,0,1,26
40516,2023-06-19 05:24:41,0,1,30
35836,2023-06-19 09:49:07,0,0,33
85631,2023-06-19 10:35:18,0,1,35
32636,2023-06-19 11:59:55,0,1,40
22822,2023-06-19 12:46:13,0,0,49
34978,2023-06-19 13:13:58,0,0,31
543,2023-06-19 15:57:08,0,0,26
79794,2023-06-19 16:02:30,0,1,31
88286,2023-06-19 17:15:46,1,0,28
26938,2023-06-19 19:40:35,0,0,24
67117,2023-06-19 19:49:18,1,0,30
35872,2023-06-19 20:21:00,0,0,38
15029,2023-06-19 20:32:40,0,0,32
26774,2023-06-19 21:12:10,1,0,22
11254,2023-06-19 22:00:19,0,0,25
19048,2023-06-19 22:18:25,1,0,25
61378,2023-06-19 22:18:41,1,1,39
84611,2023-06-19 23:39:30,0,1,25
48922,2023-06-20 01:44:42,1,0,30
90194,2023-06-20 02:20:35,0,0,31
64936,2023-06-20 02:59:02,1,0,33
83997,2023-06-20 03:00:13,1,1,35
33250,2023-06-20 03:43:49,0,1,34
83184,2023-06-20 04:57:30,1,0,35
87485,2023-06-20 06:56:53,0,0,25
41155,2023-06-20 07:52:15,1,1,21
38641,2023-06-20 08:18:42,1,1,44
55663,2023-06-20 08:27:36,0,0,30
61873,2023-06-20 10:20:10,0,1,33
59508,2023-06-20 13:01:40,1,1,24
9844,2023-06-20 13:36:23,1,0,37
99745,2023-06-20 15:38:03,0,0,39
84809,2023-06-20 16:40:15,1,0,24
37155,2023-06-20 19:27:18,0,0,29
52393,2023-06-20 19:52:52,0,0,37
31744,2023-06-20 20:30:57,0,1,26
62938,2023-06-20 20:58:29,0,0,27
65508,2023-06-20 22:02:18,0,0,21
8127,2023-06-20 22:57:37,0,0,21
98600,2023-06-20 23:09:50,0,0,35
27527,2023-06-20 23:10:19,0,1,32
1056,2023-06-20 23:26:09,0,1,35
33551,2023-06-20 23:59:43,1,0,22
14822,2023-06-21 01:59:44,1,0,30
85472,2023-06-21 03:38:08,1,1,22
98350,2023-06-21 05:22:40,0,0,26
52418,2023-06-21 05:56:59,1,1,21
99346,2023-06-21 09:28:12,1,0,29
20845,2023-06-21 10:09:06,1,0,41
27031,2023-06-21 10:25:34,0,0,32
43127,2023-06-21 11:51:24,1,0,28
88066,2023-06-21 12:52:09,0,1,27
98266,2023-06-21 13:34:24,1,0,19
46541,2023-06-21 15:33:17,1,1,30
56697,2023-06-21 16:40:22,1,0,30
86052,2023-06-21 16:41:52,0,1,33
31101,2023-06-21 18:57:14,1,0,33
74667,2023-06-21 19:57:57,1,0,36
46754,2023-06-21 20:05:05,1,1,37
1477,2023-06-21 20:10:15,0,1,25
24825,2023-06-21 20:29:13,1,1,32
61625,2023-06-22 02:21:47,1,0,35
8310,2023-06-22 04:53:19,0,1,36
5338,2023-06-22 05:17:14,1,0,23
94902,2023-06-22 06:05:56,1,1,31
16552,2023-06-22 07:56:02,0,0,34
78289,2023-06-22 08:15:40,0,0,30
64235,2023-06-22 08:25:05,0,0,33
18392,2023-06-22 08:57:25,1,0,18
56693,2023-06-22 10:00:22,1,0,38
61678,2023-06-22 10:30:42,0,0,25
83485,2023-06-22 10:42:47,0,0,33
53147,2023-06-22 11:45:59,0,0,33
58154,2023-06-22 12:39:18,1,1,31
36811,2023-06-22 13:10:49,1,0,33
5778,2023-06-22 14:34:25,0,0,32
69402,2023-06-22 17:37:37,1,0,30
54476,2023-06-22 19:36:15,1,1,33
92548,2023-06-22 19:43:11,1,0,23
63105,2023-06-22 20:04:26,1,1,25
63211,2023-06-22 20:44:33,1,0,34
30384,2023-06-22 21:06:11,0,0,29
67448,2023-06-22 21:35:03,1,1,37
79063,2023-06-23 03:48:10,0,0,34
22056,2023-06-23 06:13:42,1,0,26
4729,2023-06-23 06:15:18,1,0,36
58547,2023-06-23 06:43:07,1,0,53
10079,2023-06-23 11:23:33,1,0,36
65830,2023-06-23 11:30:31,0,0,36
67235,2023-06-23 12:57:48,1,0,33
60139,2023-06-23 15:17:54,1,0,28
95118,2023-06-23 15:35:21,0,0,24
46892,2023-06-23 16:44:31,1,0,24
68462,2023-06-23 17:42:23,1,0,23
39672,2023-06-23 18:48:30,1,0,34
18831,2023-06-23 19:17:15,0,0,32
11126,2023-06-23 19:37:40,1,0,31
44588,2023-06-23 23:15:26,1,1,38
9103,2023-06-23 23:17:31,1,1,29
42884,2023-06-24 00:54:18,1,0,22
45018,2023-06-24 00:59:38,0,1,32
73631,2023-06-24 01:37:03,1,0,27
97137,2023-06-24 02:09:30,0,0,22
96108,2023-06-24 02:43:27,0,0,24
68670,2023-06-24 05:21:28,0,1,28
42405,2023-06-24 09:01:26,0,0,24
56150,2023-06-24 09:11:52,0,0,27
77941,2023-06-24 09:25:33,1,0,37
25586,2023-06-24 09:49:27,1,0,32
48424,2023-06-24 10:14:41,1,0,31
71394,2023-06-24 10:39:52,0,0,22
22764,2023-06-24 12:34:28,1,0,21
96118,2023-06-24 13:42:47,0,0,21
74347,2023-06-24 14:02:44,1,1,31
15790,2023-06-24 14:50:31,1,1,33
75203,2023-06-24 16:47:29,1,0,31
22522,2023-06-24 17:10:31,0,0,29
21811,2023-06-24 17:39:38,0,1,20
10946,2023-06-24 18:57:36,0,1,25
90983,2023-06-24 19:15:10,1,0,31
65320,2023-06-25 01:20:04,1,1,30
21924,2023-06-25 01:35:29,0,0,25
58003,2023-06-25 08:16:37,1,0,27
68400,2023-06-25 11:08:07,0,0,31
22636,2023-06-25 11:38:50,0,0,32
801,2023-06-25 13:59:22,1,0,27
73789,2023-06-25 16:29:47,0,0,24
37377,2023-06-25 17:05:07,1,0,31
25427,2023-06-25 17:20:28,1,0,30
80754,2023-06-25 17:25:16,1,1,32
50063,2023-06-25 17:37:08,1,0,30
21119,2023-06-25 19:40:03,0,1,33
53843,2023-06-25 22:32:31,1,1,28
70655,2023-06-25 23:10:10,1,1,21
62770,2023-06-25 23:49:12,1,1,27
57681,2023-06-26 02:28:58,0,0,31
97728,2023-06-26 03:36:08,1,1,40
72345,2023-06-26 10:15:43,0,0,24
39906,2023-06-26 10:40:47,1,1,32
52555,2023-06-26 10:52:26,1,0,37
4076,2023-06-26 11:33:05,0,0,31
8115,2023-06-26 11:57:08,1,0,29
77042,2023-06-26 12:33:40,1,0,28
80616,2023-06-26 15:05:44,1,1,23
95157,2023-06-26 15:34:39,1,0,25
1995,2023-06-26 15:50:49,1,1,34
4966,2023-06-26 17:47:12,0,0,30
1374,2023-06-26 19:01:33,0,0,43
80632,2023-06-26 20:48:12,1,0,30
81563,2023-06-26 22:44:17,1,1,26
22431,2023-06-26 23:28:24,0,1,32
14136,2023-06-26 23:46:35,1,0,27
23466,2023-06-27 03:59:37,1,0,22
89997,2023-06-27 04:22:26,1,0,30
96735,2023-06-27 04:37:58,1,0,31
35202,2023-06-27 05:08:40,1,0,28
86802,2023-06-27 07:42:54,0,1,24
54024,2023-06-27 08:31:31,0,0,21
17956,2023-06-27 08:42:44,0,1,33
21518,2023-06-27 10:22:37,1,0,36
1740,2023-06-27 10:59:03,1,0,36
8097,2023-06-27 11:08:20,0,0,37
87458,2023-06-27 13:55:55,0,1,30
18243,2023-06-27 14:35:15,1,0,23
61420,2023-06-27 15:01:31,0,1,35
38750,2023-06-27 15:15:06,0,0,36
89497,2023-06-27 15:30:11,1,0,33
50037,2023-06-27 16:08:41,0,0,23
58104,2023-06-27 16:33:03,1,0,34
19717,2023-06-27 17:27:28,1,0,32
21727,2023-06-27 18:20:37,1,1,25
20676,2023-06-27 19:01:07,0,0,29
21940,2023-06-27 19:24:40,0,0,19
52247,2023-06-27 19:46:40,1,1,30
6305,2023-06-27 19:51:49,1,0,25
44532,2023-06-27 23:55:34,1,0,30
18850,2023-06-28 00:43:29,0,1,35
77970,2023-06-28 02:06:53,1,0,25
3712,2023-06-28 02:23:02,1,0,31
5142,2023-06-28 03:15:25,1,0,25
31675,2023-06-28 05:21:49,0,0,33
16577,2023-06-28 08:00:27,1,1,29
22493,2023-06-28 08:12:28,1,0,26
12034,2023-06-28 10:10:14,1,0,34
43578,2023-06-28 12:05:02,1,1,24
45618,2023-06-28 12:27:35,1,0,25
28914,2023-06-28 14:35:10,1,0,43
65149,2023-06-28 15:39:38,1,1,26
5487,2023-06-28 16:35:52,1,0,30
87900,2023-06-28 18:43:14,0,0,32
68251,2023-06-28 20:39:36,1,1,34
49166,2023-06-28 22:33:55,1,0,32
56771,2023-06-29 00:25:15,0,0,28
7749,2023-06-29 00:57:26,0,1,24
52188,2023-06-29 02:10:03,1,0,39
74699,2023-06-29 02:22:36,1,0,31
19452,2023-06-29 02:49:47,0,0,28
56432,2023-06-29 03:41:19,1,0,36
44693,2023-06-29 06:03:09,1,1,22
22997,2023-06-29 06:26:01,0,1,27
37793,2023-06-29 08:53:07,0,0,34
54698,2023-06-29 14:39:32,0,1,26
95415,2023-06-29 14:57:57,1,0,30
85777,2023-06-29 15:01:16,0,0,29
46419,2023-06-29 18:10:04,1,0,30
94148,2023-06-29 18:45:39,1,1,24
28662,2023-06-29 18:53:01,0,0,31
24245,2023-06-29 18:58:19,1,0,37
44178,2023-06-29 20:56:50,1,0,32
28737,2023-06-29 21:04:45,1,1,25
66002,2023-06-29 21:12:22,0,0,27
7739,2023-06-29 22:43:48,0,0,36
52346,2023-06-30 02:21:33,1,0,26
69871,2023-06-30 04:19:57,0,0,24
26966,2023-06-30 09:52:09,1,1,26
95565,2023-06-30 09:52:56,1,1,37
93928,2023-06-30 10:51:02,1,0,27
14380,2023-06-30 17:13:24,1,0,22
6185,2023-06-30 18:21:28,0,0,26
96480,2023-06-30 18:21:38,1,0,29
61346,2023-06-30 19:17:20,1,0,25
37248,2023-06-30 20:47:47,1,1,35
5949,2023-06-30 21:10:13,0,0,29
88646,2023-06-30 22:55:27,1,0,18
65335,2023-06-30 23:18:55,0,1,35
48852,2023-06-30 23:50:12,0,1,33
36437,2023-07-01 02:12:38,0,0,31
78436,2023-07-01 04:33:40,1,1,33
25826,2023-07-01 06:26:29,1,0,31
25818,2023-07-01 07:18:48,1,0,24
86021,2023-07-01 08:30:28,0,1,18
76430,2023-07-01 09:11:05,1,1,39
2954,2023-07-01 09:23:25,1,0,38
11826,2023-07-01 09:26:44,1,0,34
88013,2023-07-01 11:43:08,0,0,38
99792,2023-07-01 13:04:17,1,0,39
3847,2023-07-01 13:34:50,0,0,23
13508,2023-07-01 13:45:08,0,0,37
25546,2023-07-01 16:51:46,0,1,26
40338,2023-07-01 17:06:22,0,0,30
51583,2023-07-01 18:31:23,0,0,28
71149,2023-07-01 18:47:41,1,1,51
9922,2023-07-01 21:24:15,0,0,34
71437,2023-07-01 21:35:25,0,0,38
94421,2023-07-01 22:11:38,1,1,26
19709,2023-07-01 22:15:21,1,0,32
56926,2023-07-01 22:18:42,0,1,30
89370,2023-07-01 22:32:16,0,1,23
60358,2023-07-02 02:56:02,1,0,20
91425,2023-07-02 04:36:49,1,0,36
21836,2023-07-02 04:59:50,1,0,29
