user_id,session_start_dttm,desktop_flag,satisfaction_metric,session_duration_min,purchase_flag,purchase_amount_rub
60652,2024-04-01 12:21:00,0,,5,0,0
27834,2024-04-01 12:47:36,0,,6,1,429
49380,2024-04-01 13:25:26,0,,7,1,266
38744,2024-04-01 13:35:11,0,,3,1,341
47812,2024-04-01 13:35:16,0,,8,1,343
18485,2024-04-01 13:55:32,0,,1,0,0
31186,2024-04-01 14:00:08,1,,6,0,0
43453,2024-04-01 14:05:37,1,,9,0,0
72853,2024-04-01 14:11:24,0,,10,1,258
5908,2024-04-01 14:21:28,0,,9,0,0
60975,2024-04-01 14:21:30,0,,6,1,190
57786,2024-04-01 14:22:16,0,,8,0,0
33983,2024-04-01 14:35:11,0,,3,0,0
42548,2024-04-01 14:38:13,1,,6,0,0
44194,2024-04-01 15:02:03,0,,6,0,0
7040,2024-04-01 15:08:55,0,,6,0,0
22329,2024-04-01 15:12:02,1,,9,0,0
46561,2024-04-01 15:13:44,0,,8,0,0
18744,2024-04-01 15:17:01,1,,9,0,0
76784,2024-04-01 15:19:23,0,,8,1,182
71895,2024-04-01 15:19:39,1,,7,0,0
82067,2024-04-01 15:37:06,0,,8,0,0
11031,2024-04-01 15:42:24,0,,5,1,232
32555,2024-04-01 15:59:12,1,,7,1,284
28238,2024-04-01 16:00:54,0,,5,1,319
70754,2024-04-01 16:08:39,0,,7,0,0
10686,2024-04-01 16:12:13,0,,8,0,0
37439,2024-04-01 16:19:04,1,,6,0,0
12034,2024-04-01 16:25:34,0,,5,0,0
46628,2024-04-01 16:35:15,1,,3,0,0
84473,2024-04-01 16:37:51,0,,8,0,0
37602,2024-04-01 16:52:09,0,,8,0,0
62063,2024-04-01 16:54:21,1,,2,0,0
40804,2024-04-01 16:56:18,0,,2,0,0
46561,2024-04-01 17:06:27,0,,17,1,291
50177,2024-04-01 17:08:06,0,,9,0,0
36219,2024-04-01 17:11:13,0,,11,0,0
24484,2024-04-01 17:16:44,0,,4,1,724
11097,2024-04-01 17:40:37,0,,7,0,0
45107,2024-04-01 17:41:32,1,,2,1,209
39836,2024-04-01 17:46:43,1,,4,0,0
40767,2024-04-01 17:49:11,1,,6,0,0
59848,2024-04-01 17:50:08,0,,7,1,298
50487,2024-04-01 17:51:46,0,,8,0,0
42668,2024-04-01 18:03:37,0,,8,0,0
62181,2024-04-01 18:08:06,0,,8,0,0
79635,2024-04-01 18:16:59,1,,5,0,0
67179,2024-04-01 18:17:26,1,,4,0,0
51275,2024-04-01 18:19:20,0,,7,0,0
36762,2024-04-01 18:21:44,0,,9,0,0
67429,2024-04-01 18:28:46,0,,5,0,0
83203,2024-04-01 18:31:42,0,,2,1,257
82791,2024-04-01 18:40:21,0,,10,1,246
2622,2024-04-01 18:59:59,1,,5,0,0
33014,2024-04-01 19:10:42,1,,2,0,0
44368,2024-04-01 19:27:18,0,,6,0,0
42668,2024-04-01 19:28:03,0,,9,1,277
7233,2024-04-01 19:38:35,0,,4,0,0
69804,2024-04-01 19:57:01,0,,8,0,0
57066,2024-04-01 20:00:59,0,,4,1,333
68554,2024-04-01 20:29:06,0,,4,1,360
63495,2024-04-01 20:53:08,0,,12,0,0
11606,2024-04-01 20:56:52,0,,4,0,0
77347,2024-04-01 20:56:52,0,,4,1,252
15350,2024-04-01 20:58:15,0,,3,0,0
46604,2024-04-01 20:59:08,0,,7,1,216
67429,2024-04-01 21:04:47,0,,7,1,346
97509,2024-04-01 21:25:38,0,,8,0,0
51663,2024-04-01 21:44:57,0,,8,0,0
47427,2024-04-01 21:58:58,1,,3,1,279
71779,2024-04-01 22:04:26,0,,5,1,401
86577,2024-04-01 22:07:33,0,,4,0,0
17870,2024-04-01 22:16:07,0,,5,0,0
76159,2024-04-01 22:16:08,1,,3,0,0
90965,2024-04-01 22:17:31,0,,7,0,0
33466,2024-04-01 22:29:06,0,,8,0,0
52501,2024-04-01 22:32:20,1,,7,1,629
30832,2024-04-01 22:38:00,1,,8,1,422
41433,2024-04-01 22:42:41,0,,6,1,236
44693,2024-04-01 22:49:07,1,,5,0,0
41868,2024-04-01 22:52:47,0,,6,0,0
44268,2024-04-01 23:04:35,1,,6,0,0
2962,2024-04-01 23:19:14,0,,8,1,202
51422,2024-04-01 23:24:29,0,,6,1,418
68395,2024-04-01 23:37:02,1,,8,0,0
62181,2024-04-01 23:40:06,0,,5,0,0
75374,2024-04-01 23:40:23,0,,3,0,0
2954,2024-04-02 00:01:33,0,,13,1,301
14078,2024-04-02 00:03:28,0,,7,0,0
96030,2024-04-02 00:22:03,1,,7,0,0
25697,2024-04-02 00:35:20,1,,4,1,239
22663,2024-04-02 01:54:06,0,,5,0,0
36541,2024-04-02 02:14:50,0,,4,0,0
40211,2024-04-02 02:23:28,0,,7,1,658
51246,2024-04-02 02:42:35,0,,6,0,0
30832,2024-04-02 03:15:24,1,,9,0,0
60520,2024-04-02 03:20:45,0,,6,0,0
75284,2024-04-02 03:51:38,1,,5,1,507
70773,2024-04-02 04:07:44,0,,9,0,0
98421,2024-04-02 04:11:03,1,,5,0,0
22821,2024-04-02 04:28:06,0,,7,1,539
58192,2024-04-02 04:33:46,0,,4,0,0
28791,2024-04-02 05:00:17,0,,3,0,0
44194,2024-04-02 05:05:43,0,,11,1,178
60652,2024-04-02 05:06:26,0,,8,0,0
58192,2024-04-02 05:27:26,0,,9,1,210
35351,2024-04-02 05:32:47,0,,5,1,470
90469,2024-04-02 06:27:05,0,,3,1,192
34032,2024-04-02 06:39:33,0,,6,0,0
10270,2024-04-02 06:40:07,0,,7,1,367
4783,2024-04-02 07:11:55,0,,3,0,0
20609,2024-04-02 07:27:31,0,,5,1,288
61142,2024-04-02 07:32:25,0,,9,1,233
1313,2024-04-02 07:52:10,0,,9,0,0
10213,2024-04-02 08:15:24,0,,7,0,0
53945,2024-04-02 08:18:19,0,,6,1,213
51246,2024-04-02 08:24:37,0,,7,1,221
34032,2024-04-02 08:24:43,1,,3,1,305
69741,2024-04-02 08:38:06,1,,4,0,0
13117,2024-04-02 08:41:16,0,,3,0,0
88574,2024-04-02 08:57:19,0,,9,1,424
27313,2024-04-02 09:07:26,0,,6,0,0
62526,2024-04-02 09:18:18,0,,2,1,378
81578,2024-04-02 09:22:34,0,,9,1,181
90415,2024-04-02 09:30:05,1,,6,0,0
58282,2024-04-02 09:39:14,0,,5,1,333
98261,2024-04-02 09:40:39,0,,5,0,0
70523,2024-04-02 09:56:06,0,,7,0,0
8531,2024-04-02 09:56:35,0,,4,1,663
40862,2024-04-02 10:28:07,0,,5,1,272
46221,2024-04-02 10:40:41,0,,5,0,0
77347,2024-04-02 10:47:22,1,,4,0,0
99980,2024-04-02 10:55:54,0,,4,1,465
14290,2024-04-02 11:07:35,1,,8,0,0
10692,2024-04-02 11:20:05,1,,3,0,0
52073,2024-04-02 11:34:40,1,,4,0,0
81762,2024-04-02 11:47:11,0,,5,1,289
31359,2024-04-02 11:48:06,0,,4,0,0
86072,2024-04-02 11:53:34,1,,2,0,0
88106,2024-04-02 12:07:43,0,,6,1,416
40212,2024-04-02 12:08:48,0,,7,0,0
35502,2024-04-02 12:09:09,0,,8,0,0
3778,2024-04-02 12:12:21,1,,5,0,0
48869,2024-04-02 12:12:33,0,,7,0,0
40212,2024-04-02 12:14:59,1,,7,1,938
68824,2024-04-02 12:20:24,0,,6,1,353
36422,2024-04-02 12:28:20,0,,5,0,0
34603,2024-04-02 12:38:57,0,,8,1,378
87529,2024-04-02 12:40:28,0,,3,0,0
99953,2024-04-02 12:46:55,1,,5,1,250
71779,2024-04-02 12:53:22,0,,10,0,0
37938,2024-04-02 12:55:12,1,,7,0,0
17015,2024-04-02 13:01:37,0,,1,0,0
78832,2024-04-02 13:16:39,0,,3,1,196
37051,2024-04-02 13:17:45,1,,11,0,0
36191,2024-04-02 13:37:02,0,,6,0,0
83275,2024-04-02 13:42:29,0,,7,0,0
75360,2024-04-02 13:51:17,1,,7,0,0
92266,2024-04-02 13:52:54,0,,4,0,0
4729,2024-04-02 14:02:12,0,,11,0,0
68994,2024-04-02 14:06:18,0,,7,1,339
79591,2024-04-02 14:07:38,0,,5,0,0
64927,2024-04-02 14:07:54,0,,5,1,384
33983,2024-04-02 14:10:27,0,,6,0,0
31445,2024-04-02 14:12:23,0,,3,0,0
18641,2024-04-02 14:22:00,0,,6,0,0
29627,2024-04-02 14:31:59,0,,8,1,237
64203,2024-04-02 14:36:28,0,,4,1,215
46269,2024-04-02 14:43:29,1,,6,0,0
23163,2024-04-02 14:58:56,0,,3,0,0
1896,2024-04-02 15:37:00,1,,8,1,485
28643,2024-04-02 15:40:48,0,,6,0,0
55300,2024-04-02 15:52:49,0,,5,0,0
55256,2024-04-02 15:54:09,0,,9,0,0
56004,2024-04-02 16:05:20,0,,8,0,0
16101,2024-04-02 16:18:40,0,,3,1,489
20421,2024-04-02 16:18:43,0,,3,1,382
23311,2024-04-02 16:34:39,0,,5,0,0
80198,2024-04-02 16:35:50,0,,11,0,0
80616,2024-04-02 16:43:41,0,,7,0,0
60975,2024-04-02 16:56:36,0,,11,1,217
37428,2024-04-02 16:56:52,0,,9,0,0
60166,2024-04-02 17:09:12,1,,4,0,0
30578,2024-04-02 17:11:00,0,,9,0,0
6584,2024-04-02 17:15:00,0,,11,0,0
59007,2024-04-02 17:22:08,0,,6,1,512
8648,2024-04-02 17:31:26,0,,1,0,0
4117,2024-04-02 17:50:42,0,,4,1,338
94926,2024-04-02 17:51:37,0,,5,0,0
15606,2024-04-02 17:59:04,1,,4,0,0
72923,2024-04-02 18:00:42,1,,3,0,0
95981,2024-04-02 18:04:15,0,,8,0,0
2104,2024-04-02 18:07:31,1,,7,0,0
87877,2024-04-02 18:17:34,1,,6,0,0
33014,2024-04-02 18:23:57,0,,9,0,0
2819,2024-04-02 18:38:43,0,,4,0,0
75374,2024-04-02 19:10:01,0,,12,1,286
36541,2024-04-02 19:12:36,0,,5,1,358
33250,2024-04-02 19:12:47,0,,4,0,0
49277,2024-04-02 19:13:26,1,,7,0,0
83539,2024-04-02 19:21:03,0,,9,0,0
75454,2024-04-02 19:21:40,0,,12,0,0
28251,2024-04-02 19:45:49,0,,7,0,0
72159,2024-04-02 19:48:06,0,,3,0,0
60701,2024-04-02 20:00:21,0,,5,1,191
75380,2024-04-02 20:01:45,0,,4,0,0
29081,2024-04-02 20:17:05,1,,5,0,0
15606,2024-04-02 20:24:05,0,,4,0,0
66725,2024-04-02 20:26:22,1,,13,0,0
87530,2024-04-02 20:36:07,0,,9,1,424
58509,2024-04-02 20:36:18,1,,10,1,232
29081,2024-04-02 20:39:55,1,,6,0,0
72853,2024-04-02 20:44:30,0,,8,0,0
75311,2024-04-02 20:56:47,0,,5,0,0
87458,2024-04-02 20:56:58,1,,4,1,335
26347,2024-04-02 21:07:29,0,,7,0,0
56172,2024-04-02 21:10:26,0,,5,0,0
51246,2024-04-02 21:13:07,0,,3,1,303
46561,2024-04-02 21:14:44,0,,3,0,0
46074,2024-04-02 21:23:17,0,,3,0,0
5015,2024-04-02 21:24:46,0,,4,1,173
64038,2024-04-02 21:27:06,1,,3,1,474
84473,2024-04-02 21:31:30,0,,9,1,234
93962,2024-04-02 21:42:48,1,,7,0,0
64305,2024-04-02 21:47:41,0,,4,0,0
33983,2024-04-02 21:48:42,1,,3,1,258
45562,2024-04-02 21:50:36,0,,4,0,0
63140,2024-04-02 21:50:55,0,,8,1,612
23184,2024-04-02 21:52:32,1,,6,0,0
87062,2024-04-02 22:30:09,0,,1,0,0
12203,2024-04-02 22:38:42,1,,7,0,0
94194,2024-04-02 22:45:17,0,,9,1,355
56999,2024-04-02 22:53:25,1,,8,0,0
15600,2024-04-02 23:04:29,0,,3,0,0
60669,2024-04-02 23:10:07,0,,7,1,475
36866,2024-04-02 23:14:55,1,,9,0,0
67457,2024-04-02 23:19:14,0,,10,1,248
12453,2024-04-02 23:19:19,0,,6,0,0
42142,2024-04-02 23:37:23,0,,5,0,0
68505,2024-04-02 23:39:40,0,,6,0,0
13311,2024-04-02 23:48:09,0,,5,0,0
21806,2024-04-02 23:58:46,0,,6,0,0
58282,2024-04-02 23:59:57,0,,5,0,0
87431,2024-04-03 00:06:54,0,,3,0,0
87557,2024-04-03 00:20:15,0,,3,0,0
73659,2024-04-03 00:57:26,1,,7,1,207
40338,2024-04-03 01:21:42,1,,11,1,266
3672,2024-04-03 01:23:07,0,,4,1,371
46628,2024-04-03 01:32:01,0,,5,0,0
42252,2024-04-03 01:44:54,1,,6,0,0
1892,2024-04-03 01:49:21,0,,8,0,0
53102,2024-04-03 02:23:39,0,,10,0,0
22122,2024-04-03 02:25:36,0,,9,0,0
42724,2024-04-03 02:29:22,0,,5,0,0
51666,2024-04-03 02:32:24,0,,6,0,0
84809,2024-04-03 02:57:24,0,,5,1,259
85667,2024-04-03 03:15:06,0,,6,1,362
11776,2024-04-03 03:27:02,0,,4,0,0
18744,2024-04-03 03:45:10,0,,6,0,0
22821,2024-04-03 03:48:51,1,,6,1,362
91068,2024-04-03 03:52:26,0,,2,1,290
61011,2024-04-03 03:54:31,1,,8,0,0
28528,2024-04-03 04:40:53,0,,6,1,304
84264,2024-04-03 05:36:20,0,,10,1,388
22329,2024-04-03 05:36:36,0,,9,1,438
61871,2024-04-03 05:44:38,0,,3,1,360
8267,2024-04-03 06:45:45,0,,5,0,0
10270,2024-04-03 06:52:44,0,,5,0,0
58097,2024-04-03 07:28:45,1,,1,0,0
88061,2024-04-03 08:00:40,0,,6,0,0
6537,2024-04-03 08:01:20,0,,3,1,455
55300,2024-04-03 08:06:12,0,,6,0,0
34594,2024-04-03 08:11:03,0,,6,1,907
68899,2024-04-03 08:16:32,0,,5,1,211
80400,2024-04-03 08:38:19,0,,11,1,279
60264,2024-04-03 08:40:13,1,,8,0,0
50821,2024-04-03 08:54:06,0,,8,0,0
68712,2024-04-03 09:16:32,0,,4,0,0
27834,2024-04-03 09:25:00,0,,8,1,278
20395,2024-04-03 09:28:32,0,,7,0,0
35485,2024-04-03 09:45:53,1,,2,0,0
82971,2024-04-03 10:01:01,0,,3,0,0
6584,2024-04-03 10:09:10,1,,9,0,0
81465,2024-04-03 10:17:08,0,,7,0,0
65350,2024-04-03 10:19:20,1,,10,0,0
82082,2024-04-03 10:25:36,0,,9,1,442
45074,2024-04-03 11:04:03,0,,10,0,0
46823,2024-04-03 11:05:24,1,,2,0,0
19452,2024-04-03 11:14:11,0,,10,0,0
29337,2024-04-03 11:21:01,0,,10,0,0
50395,2024-04-03 11:24:21,0,,9,1,291
37428,2024-04-03 11:51:17,0,,3,1,243
77911,2024-04-03 12:01:53,0,,4,0,0
56004,2024-04-03 12:22:05,0,,6,0,0
72330,2024-04-03 12:27:58,0,,3,1,367
40845,2024-04-03 12:28:07,0,,9,0,0
50487,2024-04-03 12:34:17,1,,12,1,142
23162,2024-04-03 12:38:02,0,,2,1,552
8083,2024-04-03 12:47:19,0,,6,1,460
95434,2024-04-03 12:48:54,1,,6,1,381
86507,2024-04-03 12:51:59,0,,6,1,301
81599,2024-04-03 13:05:52,0,,3,0,0
79200,2024-04-03 13:11:48,0,,10,0,0
15963,2024-04-03 13:24:42,0,,2,0,0
56869,2024-04-03 13:29:45,1,,2,1,339
58154,2024-04-03 13:34:03,0,,6,0,0
94324,2024-04-03 13:41:36,0,,5,1,334
75116,2024-04-03 13:50:50,0,,6,0,0
40350,2024-04-03 14:08:28,0,,5,0,0
22329,2024-04-03 14:08:29,0,,12,0,0
6584,2024-04-03 14:23:45,1,,6,0,0
66373,2024-04-03 14:31:52,0,,3,0,0
91562,2024-04-03 14:40:22,0,,6,1,350
25944,2024-04-03 14:53:52,1,,7,0,0
91056,2024-04-03 15:08:01,1,,6,1,160
96134,2024-04-03 15:10:44,0,,3,0,0
24764,2024-04-03 15:13:34,0,,6,0,0
54191,2024-04-03 15:15:59,0,,9,0,0
96562,2024-04-03 15:17:03,0,,9,0,0
79063,2024-04-03 15:47:47,0,,4,1,220
99808,2024-04-03 15:50:15,0,,8,0,0
81578,2024-04-03 15:50:35,0,,7,0,0
2818,2024-04-03 15:50:49,1,,6,1,685
42779,2024-04-03 15:51:19,1,,9,0,0
67429,2024-04-03 15:53:37,0,,5,0,0
66928,2024-04-03 16:03:33,0,,3,0,0
96950,2024-04-03 16:19:34,0,,12,0,0
10213,2024-04-03 16:25:59,0,,7,0,0
95807,2024-04-03 16:26:05,1,,8,0,0
42423,2024-04-03 16:31:11,1,,4,0,0
68316,2024-04-03 16:37:13,0,,2,0,0
74176,2024-04-03 16:38:30,1,,4,1,418
11905,2024-04-03 16:48:08,0,,3,0,0
9531,2024-04-03 16:51:53,0,,2,0,0
57145,2024-04-03 16:58:03,1,,5,0,0
77463,2024-04-03 16:58:08,1,,5,1,242
89470,2024-04-03 17:15:53,1,,8,0,0
1265,2024-04-03 17:22:59,0,,3,0,0
54573,2024-04-03 17:26:55,1,,11,1,218
77347,2024-04-03 17:30:35,0,,6,1,476
97485,2024-04-03 17:35:14,1,,7,0,0
66063,2024-04-03 17:43:56,0,,5,0,0
64558,2024-04-03 17:46:00,1,,3,0,0
64927,2024-04-03 17:47:03,1,,11,0,0
21541,2024-04-03 17:53:50,0,,5,1,229
942,2024-04-03 18:10:52,0,,6,1,546
68316,2024-04-03 18:16:47,1,,7,0,0
4343,2024-04-03 18:18:02,0,,2,0,0
51919,2024-04-03 18:20:27,0,,12,1,251
78350,2024-04-03 18:20:41,0,,1,0,0
99980,2024-04-03 18:36:57,0,,5,0,0
1890,2024-04-03 18:40:39,0,,7,0,0
95414,2024-04-03 18:42:59,0,,3,1,380
86882,2024-04-03 18:46:53,0,,10,0,0
92406,2024-04-03 18:56:16,0,,4,0,0
20536,2024-04-03 18:57:10,0,,5,0,0
26314,2024-04-03 19:04:46,0,,7,0,0
48573,2024-04-03 19:18:57,1,,10,1,344
67852,2024-04-03 19:20:46,0,,10,0,0
96562,2024-04-03 19:22:02,0,,5,0,0
82347,2024-04-03 19:36:42,0,,5,0,0
97381,2024-04-03 20:21:25,0,,8,1,200
2622,2024-04-03 20:25:00,0,,7,1,287
2800,2024-04-03 20:25:10,1,,2,0,0
68712,2024-04-03 20:33:47,0,,10,0,0
60701,2024-04-03 20:34:10,1,,8,1,176
54535,2024-04-03 20:35:26,0,,7,1,460
37051,2024-04-03 20:37:05,0,,4,1,389
87529,2024-04-03 21:01:02,1,,14,0,0
23059,2024-04-03 21:13:21,0,,4,0,0
80616,2024-04-03 21:19:41,1,,6,1,196
80058,2024-04-03 21:22:47,0,,7,0,0
51422,2024-04-03 21:23:25,1,,7,0,0
24634,2024-04-03 21:43:52,1,,3,1,259
13187,2024-04-03 21:44:34,0,,5,1,528
73036,2024-04-03 21:50:09,0,,9,0,0
44666,2024-04-03 21:50:22,0,,6,1,394
1570,2024-04-03 21:51:07,1,,6,0,0
31359,2024-04-03 22:10:22,0,,9,1,252
49615,2024-04-03 22:15:16,0,,4,0,0
6061,2024-04-03 22:20:34,1,,6,0,0
69804,2024-04-03 22:35:45,0,,1,0,0
48031,2024-04-03 22:39:16,0,,12,1,460
26911,2024-04-03 22:50:55,1,,6,0,0
48201,2024-04-03 23:31:06,0,,2,0,0
28281,2024-04-03 23:34:46,0,,9,0,0
97081,2024-04-03 23:38:13,0,,3,0,0
16617,2024-04-03 23:42:47,0,,2,0,0
60453,2024-04-03 23:49:08,1,,9,1,217
73302,2024-04-03 23:49:58,0,,5,1,351
83275,2024-04-03 23:55:18,1,,3,0,0
49297,2024-04-04 00:19:22,0,,5,0,0
46823,2024-04-04 00:25:00,0,,6,0,0
96965,2024-04-04 00:28:20,0,,8,0,0
93562,2024-04-04 00:40:55,1,,2,0,0
8583,2024-04-04 00:52:05,0,,8,0,0
48025,2024-04-04 01:34:44,0,,6,1,257
21541,2024-04-04 01:36:13,0,,6,0,0
40862,2024-04-04 01:46:39,0,,4,0,0
8155,2024-04-04 02:06:47,0,,8,1,213
26116,2024-04-04 02:12:38,1,,5,0,0
80185,2024-04-04 02:40:52,0,,12,1,299
46561,2024-04-04 03:03:43,0,,11,0,0
87458,2024-04-04 03:25:15,0,,6,1,155
95947,2024-04-04 03:28:33,0,,9,0,0
58097,2024-04-04 03:39:27,0,,6,0,0
26911,2024-04-04 04:58:56,1,,7,1,606
39806,2024-04-04 05:01:21,1,,6,1,203
48788,2024-04-04 05:01:47,0,,7,0,0
93858,2024-04-04 05:52:36,0,,5,0,0
80185,2024-04-04 06:32:08,0,,5,0,0
71895,2024-04-04 06:56:16,0,,12,0,0
79850,2024-04-04 07:14:38,0,,5,1,420
932,2024-04-04 08:04:21,1,,3,1,262
76159,2024-04-04 08:19:02,0,,5,0,0
4202,2024-04-04 08:32:49,0,,6,0,0
46957,2024-04-04 08:36:27,0,,4,0,0
48420,2024-04-04 08:37:00,0,,8,0,0
34609,2024-04-04 08:37:23,0,,2,0,0
67448,2024-04-04 08:49:53,0,,6,0,0
88146,2024-04-04 09:20:34,0,,5,0,0
82971,2024-04-04 09:21:15,0,,7,1,352
51663,2024-04-04 09:24:12,0,,3,0,0
44302,2024-04-04 09:33:22,0,,2,0,0
49380,2024-04-04 09:42:00,0,,6,0,0
16588,2024-04-04 09:44:09,1,,9,1,433
5908,2024-04-04 09:46:18,0,,5,0,0
46396,2024-04-04 09:49:28,0,,5,0,0
4202,2024-04-04 09:53:42,0,,5,0,0
56353,2024-04-04 10:11:58,0,,8,1,678
13664,2024-04-04 10:15:12,0,,7,1,157
94312,2024-04-04 10:22:58,0,,6,0,0
40804,2024-04-04 10:23:55,0,,8,0,0
59610,2024-04-04 10:27:20,1,,4,1,452
68899,2024-04-04 10:33:00,1,,4,0,0
23162,2024-04-04 10:35:14,0,,6,1,401
65694,2024-04-04 10:35:56,0,,3,0,0
93858,2024-04-04 10:54:01,1,,11,1,580
79063,2024-04-04 10:56:28,0,,7,0,0
96030,2024-04-04 11:05:38,0,,4,0,0
71365,2024-04-04 11:10:13,0,,5,0,0
9540,2024-04-04 11:33:23,0,,8,0,0
95489,2024-04-04 11:38:10,0,,5,0,0
8731,2024-04-04 12:02:56,0,,5,1,345
66373,2024-04-04 12:17:11,1,,4,0,0
13664,2024-04-04 12:21:55,0,,10,1,204
60071,2024-04-04 12:27:25,1,,7,0,0
61544,2024-04-04 12:30:15,1,,5,1,244
20621,2024-04-04 12:48:10,0,,8,0,0
57497,2024-04-04 12:50:48,0,,5,0,0
43939,2024-04-04 12:58:15,1,,4,1,338
88106,2024-04-04 13:04:29,0,,6,0,0
98421,2024-04-04 13:16:19,0,,15,0,0
1804,2024-04-04 13:26:16,0,,9,1,309
95326,2024-04-04 13:29:19,0,,9,0,0
59443,2024-04-04 13:44:00,0,,7,0,0
30384,2024-04-04 13:55:02,0,,6,0,0
78472,2024-04-04 13:58:58,1,,8,0,0
57497,2024-04-04 14:02:30,0,,5,0,0
28232,2024-04-04 14:15:18,0,,4,0,0
41031,2024-04-04 14:25:59,1,,7,0,0
51919,2024-04-04 14:41:33,0,,4,0,0
18099,2024-04-04 14:49:43,0,,3,0,0
33983,2024-04-04 14:54:46,1,,6,1,300
86693,2024-04-04 14:55:15,1,,4,1,386
30360,2024-04-04 15:24:41,0,,6,0,0
87378,2024-04-04 15:32:05,0,,7,0,0
45151,2024-04-04 15:32:59,0,,3,0,0
41868,2024-04-04 15:39:08,1,,8,0,0
18731,2024-04-04 15:40:27,0,,8,0,0
44865,2024-04-04 15:42:34,1,,2,0,0
8336,2024-04-04 15:47:22,1,,9,1,288
2784,2024-04-04 15:51:39,0,,8,1,620
67448,2024-04-04 16:02:51,0,,6,0,0
31314,2024-04-04 16:20:19,0,,7,1,247
62271,2024-04-04 16:22:30,0,,3,1,365
87458,2024-04-04 16:23:16,0,,5,1,509
91794,2024-04-04 16:25:31,0,,10,0,0
96450,2024-04-04 17:58:55,0,,8,0,0
67248,2024-04-04 17:59:59,1,,7,0,0
7749,2024-04-04 18:02:34,0,,6,0,0
71128,2024-04-04 18:14:20,0,,6,0,0
71360,2024-04-04 18:15:11,0,,8,0,0
46274,2024-04-04 18:15:21,0,,2,0,0
33718,2024-04-04 18:16:22,0,,9,0,0
4366,2024-04-04 18:27:34,1,,10,0,0
18205,2024-04-04 18:29:10,1,,4,1,135
91794,2024-04-04 18:29:48,0,,6,0,0
26054,2024-04-04 18:34:51,0,,6,1,411
44194,2024-04-04 18:39:11,0,,7,0,0
44666,2024-04-04 18:40:38,0,,5,0,0
23163,2024-04-04 18:42:02,0,,7,0,0
44666,2024-04-04 18:43:57,0,,5,1,449
51889,2024-04-04 18:44:06,1,,2,0,0
