user_id,registered_dttm,male_flag,moscow_flag,age
77601,2023-06-12,1,0,31
86224,2023-06-12,0,0,28
86937,2023-06-12,1,0,29
96409,2023-06-12,0,0,35
99006,2023-06-12,1,0,37
1513,2023-06-13,1,1,28
38656,2023-06-13,0,0,28
42088,2023-06-13,1,0,30
64228,2023-06-13,0,0,27
69727,2023-06-13,1,0,43
77176,2023-06-13,0,1,24
80085,2023-06-13,0,0,28
84535,2023-06-13,1,0,26
92042,2023-06-13,1,0,27
92709,2023-06-13,1,0,27
93275,2023-06-13,1,0,27
95199,2023-06-13,0,1,27
97591,2023-06-13,1,1,40
1171,2023-06-14,1,0,28
7474,2023-06-14,0,1,37
7770,2023-06-14,1,0,40
9748,2023-06-14,1,0,36
10021,2023-06-14,1,1,31
11682,2023-06-14,1,1,34
19024,2023-06-14,1,0,31
28810,2023-06-14,0,0,33
35082,2023-06-14,1,1,29
41798,2023-06-14,1,1,20
45261,2023-06-14,1,1,37
46050,2023-06-14,1,1,29
63394,2023-06-14,0,0,32
64383,2023-06-14,1,0,23
68201,2023-06-14,1,1,39
79194,2023-06-14,0,0,30
86527,2023-06-14,0,0,31
86727,2023-06-14,1,1,28
92866,2023-06-14,1,0,25
94790,2023-06-14,1,1,21
3430,2023-06-15,1,1,31
3709,2023-06-15,1,0,31
3836,2023-06-15,1,0,28
4010,2023-06-15,0,0,32
6156,2023-06-15,1,1,37
8031,2023-06-15,1,1,39
19419,2023-06-15,1,1,18
20239,2023-06-15,1,1,26
21726,2023-06-15,1,0,30
41018,2023-06-15,1,0,30
44219,2023-06-15,0,0,35
44782,2023-06-15,0,1,22
49254,2023-06-15,0,1,35
57211,2023-06-15,0,0,31
58961,2023-06-15,1,0,22
62695,2023-06-15,1,0,34
68497,2023-06-15,1,0,34
73445,2023-06-15,1,1,43
74717,2023-06-15,1,0,33
82873,2023-06-15,1,1,28
82969,2023-06-15,1,0,30
84770,2023-06-15,1,0,26
88295,2023-06-15,1,0,30
97500,2023-06-15,1,1,33
837,2023-06-16,1,1,26
1539,2023-06-16,0,0,32
1675,2023-06-16,0,0,26
6556,2023-06-16,1,1,30
8443,2023-06-16,0,0,36
13626,2023-06-16,1,0,28
17080,2023-06-16,1,0,33
20694,2023-06-16,1,1,30
25240,2023-06-16,0,0,33
33694,2023-06-16,1,0,19
45396,2023-06-16,1,0,25
57016,2023-06-16,0,1,33
58914,2023-06-16,0,0,31
59464,2023-06-16,1,0,31
61790,2023-06-16,1,0,30
68051,2023-06-16,0,1,50
68795,2023-06-16,0,0,30
76670,2023-06-16,1,1,44
82714,2023-06-16,1,0,20
83037,2023-06-16,1,0,30
83360,2023-06-16,0,0,32
86507,2023-06-16,1,0,31
95955,2023-06-16,1,0,28
97532,2023-06-16,0,1,25
98429,2023-06-16,0,1,40
99326,2023-06-16,0,0,33
99652,2023-06-16,1,1,26
945,2023-06-17,0,0,28
2978,2023-06-17,0,0,32
6257,2023-06-17,1,1,37
8142,2023-06-17,1,0,34
11220,2023-06-17,1,1,30
16040,2023-06-17,1,1,28
16263,2023-06-17,0,1,34
25530,2023-06-17,0,1,24
26094,2023-06-17,1,1,25
27900,2023-06-17,1,1,37
34812,2023-06-17,0,0,35
39211,2023-06-17,1,0,41
46633,2023-06-17,1,0,28
47514,2023-06-17,0,0,23
49774,2023-06-17,1,1,30
52722,2023-06-17,1,0,37
53201,2023-06-17,0,0,25
59363,2023-06-17,0,0,35
64351,2023-06-17,1,0,32
69117,2023-06-17,1,0,34
69256,2023-06-17,0,0,33
72124,2023-06-17,1,1,29
80156,2023-06-17,1,0,32
87997,2023-06-17,1,1,38
94135,2023-06-17,1,0,32
98547,2023-06-17,0,0,21
99295,2023-06-17,0,0,32
1190,2023-06-18,1,1,30
12060,2023-06-18,1,0,35
12121,2023-06-18,0,1,37
27958,2023-06-18,0,1,28
29855,2023-06-18,1,0,24
44707,2023-06-18,1,1,36
49568,2023-06-18,0,1,30
60986,2023-06-18,1,0,26
63252,2023-06-18,1,1,33
63423,2023-06-18,1,0,30
74497,2023-06-18,0,1,29
75172,2023-06-18,1,0,26
75647,2023-06-18,1,1,30
75915,2023-06-18,0,0,28
78899,2023-06-18,0,0,34
79272,2023-06-18,1,1,23
94148,2023-06-18,1,0,43
95049,2023-06-18,1,0,32
96454,2023-06-18,0,1,30
886,2023-06-19,1,1,30
3652,2023-06-19,0,0,31
14062,2023-06-19,0,1,34
19709,2023-06-19,0,0,27
22654,2023-06-19,1,1,21
26764,2023-06-19,1,0,26
32935,2023-06-19,1,1,32
35601,2023-06-19,1,0,36
37264,2023-06-19,0,1,38
41035,2023-06-19,1,1,18
41879,2023-06-19,1,1,24
43843,2023-06-19,0,0,25
46930,2023-06-19,1,1,33
51941,2023-06-19,1,1,37
56786,2023-06-19,1,0,25
58621,2023-06-19,0,0,33
58897,2023-06-19,1,1,29
59430,2023-06-19,1,0,42
64901,2023-06-19,1,0,33
70301,2023-06-19,1,0,24
79569,2023-06-19,1,1,28
85918,2023-06-19,1,0,31
92671,2023-06-19,1,0,21
95497,2023-06-19,0,0,35
97962,2023-06-19,0,0,28
339,2023-06-20,0,0,42
12796,2023-06-20,0,0,28
19449,2023-06-20,0,0,28
20075,2023-06-20,1,0,22
26689,2023-06-20,1,1,33
30820,2023-06-20,1,1,29
31995,2023-06-20,1,1,24
32093,2023-06-20,0,1,35
34266,2023-06-20,0,1,30
36656,2023-06-20,1,1,34
39505,2023-06-20,0,0,31
47040,2023-06-20,1,1,23
54636,2023-06-20,0,0,29
57125,2023-06-20,1,0,30
58115,2023-06-20,1,1,38
61184,2023-06-20,1,0,27
62993,2023-06-20,0,0,37
69762,2023-06-20,0,0,34
70668,2023-06-20,0,0,28
77238,2023-06-20,1,1,23
84852,2023-06-20,0,0,24
96638,2023-06-20,1,1,33
98296,2023-06-20,1,0,33
6534,2023-06-21,1,1,35
7953,2023-06-21,0,0,22
9926,2023-06-21,1,1,31
11634,2023-06-21,0,1,30
21211,2023-06-21,1,0,26
21915,2023-06-21,0,0,28
25123,2023-06-21,1,0,32
34316,2023-06-21,0,0,29
35030,2023-06-21,1,0,32
37555,2023-06-21,1,0,23
42469,2023-06-21,1,0,39
43249,2023-06-21,1,1,31
53593,2023-06-21,1,0,37
64368,2023-06-21,1,1,40
66417,2023-06-21,0,0,36
71292,2023-06-21,1,0,29
72397,2023-06-21,1,0,32
72879,2023-06-21,1,0,25
75376,2023-06-21,1,1,32
76880,2023-06-21,1,1,25
90092,2023-06-21,0,1,22
94139,2023-06-21,1,1,33
98245,2023-06-21,0,0,24
4514,2023-06-22,1,0,31
5806,2023-06-22,1,1,36
19421,2023-06-22,0,0,23
19755,2023-06-22,1,0,42
21244,2023-06-22,1,0,21
24282,2023-06-22,1,1,28
28854,2023-06-22,1,0,32
29981,2023-06-22,1,0,34
33071,2023-06-22,1,1,32
36611,2023-06-22,1,0,28
36653,2023-06-22,0,0,28
47390,2023-06-22,0,0,30
48115,2023-06-22,1,1,31
52006,2023-06-22,0,0,33
53422,2023-06-22,0,0,45
59185,2023-06-22,1,1,30
82427,2023-06-22,1,1,23
90095,2023-06-22,0,0,31
93490,2023-06-22,1,0,20
95077,2023-06-22,0,1,25
95626,2023-06-22,1,0,19
11231,2023-06-23,0,1,26
13470,2023-06-23,1,0,26
14350,2023-06-23,0,1,27
18288,2023-06-23,1,1,22
23258,2023-06-23,0,0,26
24158,2023-06-23,0,0,34
35337,2023-06-23,0,1,28
43567,2023-06-23,0,0,35
52919,2023-06-23,1,0,28
54291,2023-06-23,1,0,27
65020,2023-06-23,1,1,25
73066,2023-06-23,0,1,25
78172,2023-06-23,1,1,28
86278,2023-06-23,0,0,34
93651,2023-06-23,0,1,29
99929,2023-06-23,1,1,19
6005,2023-06-24,1,1,35
16270,2023-06-24,1,1,33
16555,2023-06-24,1,1,22
34284,2023-06-24,1,1,29
47243,2023-06-24,0,0,26
51905,2023-06-24,0,0,32
52683,2023-06-24,1,1,34
68124,2023-06-24,0,0,27
75550,2023-06-24,1,0,29
81393,2023-06-24,1,1,31
86231,2023-06-24,1,0,28
86304,2023-06-24,1,1,22
88872,2023-06-24,0,0,30
1433,2023-06-25,1,1,33
2499,2023-06-25,1,0,37
4500,2023-06-25,0,0,31
10840,2023-06-25,0,1,24
20049,2023-06-25,1,1,44
20836,2023-06-25,0,1,33
23086,2023-06-25,1,1,36
41811,2023-06-25,0,0,20
66891,2023-06-25,1,0,19
69948,2023-06-25,0,0,19
72928,2023-06-25,0,1,26
74571,2023-06-25,1,0,34
78929,2023-06-25,1,1,36
78945,2023-06-25,0,0,32
80319,2023-06-25,0,0,30
82270,2023-06-25,0,1,35
83016,2023-06-25,1,0,31
85533,2023-06-25,1,1,37
87205,2023-06-25,0,0,30
89500,2023-06-25,1,0,33
89642,2023-06-25,0,0,30
90988,2023-06-25,0,0,37
8057,2023-06-26,1,1,30
8144,2023-06-26,0,1,19
11402,2023-06-26,1,0,26
14180,2023-06-26,0,1,43
22498,2023-06-26,0,0,31
22603,2023-06-26,1,0,32
25710,2023-06-26,1,1,33
31030,2023-06-26,0,0,38
38852,2023-06-26,0,0,26
45959,2023-06-26,1,1,31
56362,2023-06-26,0,1,27
57706,2023-06-26,1,0,35
62579,2023-06-26,0,0,34
68231,2023-06-26,1,1,37
70195,2023-06-26,0,1,30
78286,2023-06-26,1,0,23
78301,2023-06-26,0,0,18
83406,2023-06-26,0,0,31
91713,2023-06-26,0,1,33
93495,2023-06-26,1,1,29
2879,2023-06-27,1,0,39
6691,2023-06-27,0,0,32
12829,2023-06-27,0,1,37
13592,2023-06-27,1,0,18
28640,2023-06-27,1,1,36
32548,2023-06-27,0,1,28
36393,2023-06-27,1,1,29
44339,2023-06-27,0,0,34
59854,2023-06-27,1,0,32
60918,2023-06-27,1,0,25
72463,2023-06-27,0,0,31
78858,2023-06-27,1,1,27
83297,2023-06-27,0,0,34
86131,2023-06-27,0,0,27
96499,2023-06-27,0,0,28
4202,2023-06-28,1,1,26
6589,2023-06-28,1,1,34
6849,2023-06-28,1,1,32
12081,2023-06-28,1,1,35
15471,2023-06-28,1,0,27
23334,2023-06-28,1,0,34
30988,2023-06-28,1,1,31
47198,2023-06-28,1,0,28
50977,2023-06-28,1,0,27
54263,2023-06-28,0,0,27
69175,2023-06-28,1,0,28
71942,2023-06-28,1,1,36
73614,2023-06-28,1,1,34
75484,2023-06-28,1,1,31
80437,2023-06-28,0,0,31
94397,2023-06-28,1,0,27
5118,2023-06-29,0,0,24
5848,2023-06-29,1,1,29
6366,2023-06-29,1,0,33
17040,2023-06-29,0,1,24
18137,2023-06-29,0,1,31
22110,2023-06-29,1,0,38
27721,2023-06-29,1,0,30
31742,2023-06-29,1,1,25
33635,2023-06-29,0,0,30
42872,2023-06-29,0,1,27
48716,2023-06-29,1,1,19
56850,2023-06-29,0,0,25
61875,2023-06-29,0,0,25
68491,2023-06-29,1,0,30
70923,2023-06-29,1,1,34
70992,2023-06-29,1,0,31
72298,2023-06-29,1,0,35
73209,2023-06-29,1,1,31
78498,2023-06-29,1,0,29
79195,2023-06-29,0,0,27
90103,2023-06-29,0,1,28
90760,2023-06-29,0,1,29
95484,2023-06-29,1,1,29
268,2023-06-30,0,0,34
3482,2023-06-30,1,0,28
3598,2023-06-30,0,1,43
9157,2023-06-30,1,0,30
10919,2023-06-30,1,1,31
17264,2023-06-30,1,1,29
17314,2023-06-30,1,0,32
18963,2023-06-30,0,1,24
20527,2023-06-30,1,0,37
27081,2023-06-30,1,1,35
27174,2023-06-30,1,1,29
33212,2023-06-30,1,1,35
36166,2023-06-30,1,0,33
36319,2023-06-30,0,0,30
53766,2023-06-30,0,0,38
56272,2023-06-30,1,0,33
60966,2023-06-30,0,0,25
63995,2023-06-30,1,0,30
1550,2023-07-01,1,1,33
2388,2023-07-01,1,1,29
14998,2023-07-01,1,1,31
15716,2023-07-01,1,1,31
17430,2023-07-01,1,0,33
24397,2023-07-01,0,1,27
28173,2023-07-01,1,0,27
37146,2023-07-01,1,1,36
39922,2023-07-01,0,1,33
47636,2023-07-01,0,1,34
48966,2023-07-01,0,0,31
53660,2023-07-01,0,0,42
70217,2023-07-01,0,1,37
74048,2023-07-01,1,1,40
81223,2023-07-01,1,0,33
84343,2023-07-01,1,1,37
85345,2023-07-01,0,0,30
91448,2023-07-01,1,1,26
4260,2023-07-02,1,0,35
4522,2023-07-02,1,1,36
5469,2023-07-02,0,0,29
7779,2023-07-02,0,0,32
10489,2023-07-02,1,0,36
12023,2023-07-02,1,0,37
30129,2023-07-02,1,1,31
30984,2023-07-02,1,0,38
35109,2023-07-02,1,1,28
36621,2023-07-02,0,0,23
40754,2023-07-02,1,0,24
45661,2023-07-02,1,0,32
58661,2023-07-02,1,1,24
62532,2023-07-02,1,1,30
66607,2023-07-02,1,0,27
70249,2023-07-02,1,0,25
70540,2023-07-02,1,0,32
74189,2023-07-02,0,1,30
77174,2023-07-02,1,0,33
80743,2023-07-02,0,0,23
87576,2023-07-02,1,1,25
92743,2023-07-02,1,0,41
94138,2023-07-02,0,1,32
5134,2023-07-03,0,1,30
5708,2023-07-03,0,1,32
9626,2023-07-03,1,0,33
13196,2023-07-03,1,0,32
15010,2023-07-03,0,1,22
15286,2023-07-03,1,1,33
66060,2023-07-03,1,1,38
66903,2023-07-03,0,0,24
71687,2023-07-03,1,0,33
81461,2023-07-03,0,0,28
82216,2023-07-03,1,1,28
98706,2023-07-03,1,1,31
5577,2023-07-04,1,0,31
10775,2023-07-04,1,1,42
15163,2023-07-04,0,0,36
23027,2023-07-04,1,1,33
42549,2023-07-04,1,1,27
43702,2023-07-04,1,0,37
46016,2023-07-04,1,0,32
50920,2023-07-04,1,1,22
72643,2023-07-04,0,0,26
84993,2023-07-04,1,1,29
15141,2023-07-05,1,1,25
18204,2023-07-05,0,1,37
20139,2023-07-05,0,0,39
28259,2023-07-05,0,1,21
36067,2023-07-05,1,1,26
38590,2023-07-05,1,0,28
39203,2023-07-05,1,0,27
50067,2023-07-05,0,0,33
52606,2023-07-05,0,1,27
53819,2023-07-05,1,1,30
65759,2023-07-05,1,0,28
65950,2023-07-05,0,1,27
67116,2023-07-05,1,0,28
67565,2023-07-05,1,0,27
68744,2023-07-05,0,0,30
72746,2023-07-05,0,1,39
75084,2023-07-05,1,0,35
81242,2023-07-05,1,1,30
82808,2023-07-05,1,1,29
83443,2023-07-05,0,1,29
96448,2023-07-05,1,1,46
99561,2023-07-05,1,0,36
21217,2023-07-06,0,0,35
22052,2023-07-06,1,0,30
30262,2023-07-06,1,1,36
30623,2023-07-06,1,0,27
31923,2023-07-06,0,0,38
42501,2023-07-06,0,1,34
47876,2023-07-06,1,1,25
48292,2023-07-06,1,1,26
60289,2023-07-06,0,1,21
66261,2023-07-06,0,1,25
74388,2023-07-06,1,1,32
79408,2023-07-06,1,0,25
80067,2023-07-06,1,0,25
87011,2023-07-06,1,0,31
87823,2023-07-06,0,1,29
88406,2023-07-06,1,0,30
9813,2023-07-07,1,0,28
17524,2023-07-07,1,0,34
17587,2023-07-07,1,0,34
23047,2023-07-07,1,0,24
23187,2023-07-07,0,0,30
32565,2023-07-07,0,1,28
34308,2023-07-07,0,1,40
34374,2023-07-07,1,0,28
40121,2023-07-07,1,1,30
40714,2023-07-07,1,0,26
47393,2023-07-07,0,1,37
60002,2023-07-07,1,1,35
63354,2023-07-07,0,0,30
63667,2023-07-07,1,1,30
69985,2023-07-07,1,0,23
75891,2023-07-07,0,0,26
79391,2023-07-07,0,0,40
79505,2023-07-07,1,1,32
94177,2023-07-07,0,0,21
97067,2023-07-07,1,0,26
97464,2023-07-07,0,0,34
99082,2023-07-07,1,0,22
4104,2023-07-08,0,0,23
12210,2023-07-08,0,0,42
12862,2023-07-08,1,1,27
15430,2023-07-08,0,0,32
16010,2023-07-08,0,1,30
18794,2023-07-08,1,1,26
21012,2023-07-08,1,0,32
24633,2023-07-08,0,1,33
27236,2023-07-08,1,0,23
30131,2023-07-08,0,0,32
35615,2023-07-08,1,1,32
37046,2023-07-08,0,0,41
43985,2023-07-08,1,0,27
73883,2023-07-08,0,1,29
85520,2023-07-08,1,1,29
85920,2023-07-08,1,0,41
90135,2023-07-08,0,0,38
91709,2023-07-08,1,0,23
1755,2023-07-09,0,0,25
3054,2023-07-09,0,1,30
12012,2023-07-09,0,1,42
17517,2023-07-09,0,0,41
21892,2023-07-09,0,0,21
22580,2023-07-09,1,1,28
24027,2023-07-09,1,1,33
25154,2023-07-09,1,0,31
29499,2023-07-09,1,0,35
31676,2023-07-09,0,0,26
33037,2023-07-09,0,1,37
39935,2023-07-09,1,0,32
40852,2023-07-09,0,1,28
49311,2023-07-09,0,1,36
58220,2023-07-09,0,0,24
64340,2023-07-09,0,1,27
71701,2023-07-09,0,1,24
75234,2023-07-09,1,0,28
77710,2023-07-09,1,0,35
80386,2023-07-09,1,1,28
85114,2023-07-09,1,0,33
90723,2023-07-09,1,1,36
90894,2023-07-09,0,1,25
94793,2023-07-09,0,0,21
98375,2023-07-09,1,0,28
15501,2023-07-10,0,0,25
17320,2023-07-10,1,0,30
18004,2023-07-10,1,0,27
20562,2023-07-10,0,0,30
21439,2023-07-10,0,1,26
21847,2023-07-10,0,0,22
24035,2023-07-10,1,0,32
25379,2023-07-10,0,0,34
28984,2023-07-10,0,0,36
33883,2023-07-10,0,0,34
42784,2023-07-10,1,0,21
42862,2023-07-10,0,0,35
45563,2023-07-10,0,1,45
47851,2023-07-10,0,1,32
50496,2023-07-10,1,1,25
54827,2023-07-10,0,1,27
56531,2023-07-10,1,0,29
57346,2023-07-10,1,0,32
57637,2023-07-10,0,0,37
58344,2023-07-10,1,1,30
68115,2023-07-10,0,1,33
71727,2023-07-10,1,0,33
81135,2023-07-10,1,1,28
84380,2023-07-10,1,0,25
84496,2023-07-10,1,0,27
87260,2023-07-10,0,0,39
91531,2023-07-10,0,0,27
94071,2023-07-10,1,1,19
5615,2023-07-11,1,1,38
14502,2023-07-11,1,1,29
15089,2023-07-11,1,0,30
19452,2023-07-11,0,0,29
